,ID,AlldataNum,unzerospeedNum,speed_min,speed_max,begintime,endtime,timeAll,drivingtime,timespaceMax,timespaceMode,roadNum,distance
27022,445f798557f3a702,118,118,58,99,2016-08-08 10:00:34,2016-08-08 10:59:37,3543.0,3543.0,61.0,30.0,,86676
27045,adb553d13a982385,116,101,5,40,2016-08-08 10:00:36,2016-08-08 10:59:44,3548.0,3090.0,120.0,30.0,,19276
27058,bfd50ca91ffcd0d3,129,119,9,56,2016-08-08 10:00:33,2016-08-08 11:00:05,3572.0,3439.0,177.0,30.0,,28721
27082,341fe07c2b4ae7ba,119,119,17,79,2016-08-08 10:00:34,2016-08-08 11:00:04,3570.0,3570.0,60.0,30.0,,40497
27102,84b53df9574779c7,120,109,1,72,2016-08-08 10:00:38,2016-08-08 10:59:44,3546.0,3216.0,60.0,30.0,,19851
27105,14d00c35ab0767c9,119,105,2,61,2016-08-08 10:00:34,2016-08-08 11:00:04,3570.0,3150.0,60.0,30.0,,23232
27109,45922624c31c9b39,116,103,7,72,2016-08-08 10:00:36,2016-08-08 10:58:05,3449.0,1886.0,180.0,1.0,,26854
27116,1e37f51063874f67,126,103,8,70,2016-08-08 10:00:35,2016-08-08 10:59:47,3552.0,2916.0,31.0,30.0,,36298
27134,a22932eef8c28c71,175,137,15,67,2016-08-08 10:00:37,2016-08-08 11:00:05,3568.0,2131.0,301.0,30.0,,29787
27142,1b58d9a7ffccbf90,120,102,1,37,2016-08-08 10:00:41,2016-08-08 11:00:13,3572.0,3030.0,60.0,30.0,,14203
27147,0eee77e193de84fc,113,113,71,99,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3570.0,382.0,60.0,,88534
27182,e8db1a7d924135bf,118,100,5,58,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3030.0,61.0,30.0,,26638
27187,19c8d91abad6927a,120,111,2,92,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3300.0,60.0,30.0,,59121
27189,37eecb0a601d1048,120,109,12,99,2016-08-08 10:00:34,2016-08-08 11:00:04,3570.0,3240.0,30.0,30.0,,80362
27194,cb8f937ff241d4f0,120,113,8,95,2016-08-08 10:00:35,2016-08-08 11:00:05,3570.0,3360.0,30.0,30.0,,48106
27216,2e45400eaa0e22f6,116,104,5,81,2016-08-08 10:00:37,2016-08-08 11:00:08,3571.0,3211.0,149.0,30.0,,35826
27223,806c7405cef738f2,113,108,1,58,2016-08-08 10:00:36,2016-08-08 11:00:07,3571.0,3301.0,120.0,30.0,,33813
27233,2610bfd5a2edce37,206,150,12,78,2016-08-08 10:00:36,2016-08-08 11:00:01,3565.0,2287.0,60.0,15.0,,47355
27274,b2f2ea89dff2d6e1,183,168,1,72,2016-08-08 10:00:34,2016-08-08 10:59:43,3549.0,2519.0,244.0,30.0,,31549
27285,26ab7b9633417c1d,118,102,2,53,2016-08-08 10:00:37,2016-08-08 11:00:06,3569.0,3030.0,133.0,30.0,,30203
27294,0183d82e1cc5ae28,111,111,39,96,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3570.0,270.0,30.0,,86468
27298,3f2e7c85f13d5235,118,104,2,49,2016-08-08 10:00:36,2016-08-08 11:00:06,3570.0,3150.0,60.0,30.0,,24351
27303,bfc5615b73b4f746,150,134,7,60,2016-08-08 10:00:36,2016-08-08 10:58:21,3465.0,2830.0,224.0,30.0,,24084
27308,a004d9a3e721950c,135,113,7,67,2016-08-08 10:00:36,2016-08-08 10:58:24,3468.0,2353.0,299.0,30.0,,21620
27316,29bf2dd0cb3470e4,112,105,3,63,2016-08-08 10:00:36,2016-08-08 11:00:06,3570.0,3360.0,240.0,30.0,,37086
27318,f50a39008ff297a5,120,117,5,55,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3480.0,30.0,30.0,,38709
27327,c0432c0138ca4399,120,109,9,50,2016-08-08 10:00:37,2016-08-08 11:00:08,3571.0,3271.0,60.0,30.0,,25935
27341,560da6dbf7da85cc,120,106,5,47,2016-08-08 10:00:36,2016-08-08 11:00:06,3570.0,3150.0,30.0,30.0,,26772
27350,d204818d6adca054,123,111,6,101,2016-08-08 10:00:33,2016-08-08 11:00:06,3573.0,2429.0,300.0,30.0,,55365
27360,151d242288a8e123,116,105,5,68,2016-08-08 10:00:37,2016-08-08 10:59:54,3557.0,3227.0,120.0,30.0,,24877
27402,279c067ad51f92a9,282,179,5,74,2016-08-08 10:00:37,2016-08-08 10:59:37,3540.0,1340.0,30.0,1.0,,16710
27419,f525ddef80df5287,148,140,3,53,2016-08-08 10:00:36,2016-08-08 10:57:10,3394.0,2918.0,299.0,60.0,,22110
27442,6a6ba0d290137a73,120,105,1,64,2016-08-08 10:00:37,2016-08-08 11:00:09,3572.0,3122.0,32.0,30.0,,32884
27452,2acf68b81629c58e,120,120,27,97,2016-08-08 10:00:28,2016-08-08 10:59:58,3570.0,3570.0,30.0,30.0,,80205
27458,c6705139310192b1,118,111,5,72,2016-08-08 10:00:38,2016-08-08 10:59:44,3546.0,3390.0,60.0,30.0,,50851
27469,df9f6bdb64966ebf,117,104,8,63,2016-08-08 10:00:35,2016-08-08 11:00:05,3570.0,3180.0,60.0,30.0,,32900
27474,207aa08144a77d0d,151,140,14,83,2016-08-08 10:00:37,2016-08-08 10:59:56,3559.0,3228.0,39.0,30.0,,61011
27482,bb0a4bc7bfc3cd2d,135,121,6,89,2016-08-08 10:00:34,2016-08-08 10:59:47,3553.0,3377.0,134.0,30.0,,50939
27510,4e20c3af9fb5f542,123,114,7,94,2016-08-08 10:00:37,2016-08-08 11:00:04,3567.0,3296.0,40.0,30.0,,63864
27511,f4aa762a9f5554a0,129,113,4,158,2016-08-08 10:00:36,2016-08-08 10:59:50,3554.0,2972.0,195.0,3.0,,132626
27518,d1393de528127608,134,132,14,96,2016-08-08 10:00:38,2016-08-08 10:59:38,3540.0,3420.0,60.0,60.0,,79614
27525,db196b3effd552ad,239,200,7,57,2016-08-08 10:00:36,2016-08-08 11:00:04,3568.0,3045.0,317.0,1.0,,23357
27538,3af7970e98e7c280,121,103,3,86,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3030.0,30.0,30.0,,23493
27548,92295a80bc3e81e5,145,144,16,95,2016-08-08 10:00:29,2016-08-08 10:56:36,3367.0,3341.0,52.0,26.0,,77257
27611,1f2d93b7db902ecc,117,102,5,64,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3121.0,90.0,30.0,,29718
27622,51231b586e286c62,118,103,1,47,2016-08-08 10:00:37,2016-08-08 10:59:50,3553.0,3098.0,31.0,30.0,,20743
27635,ca78adfb5ba78969,277,264,3,73,2016-08-08 10:00:26,2016-08-08 11:00:05,3579.0,2706.0,154.0,4.0,,28168
27695,a69309d454b1a047,262,260,74,102,2016-08-08 10:00:38,2016-08-08 10:59:53,3555.0,3435.0,63.0,3.0,,93413
27721,d27bc501112e5d8e,149,113,7,72,2016-08-08 10:00:36,2016-08-08 10:59:53,3557.0,2508.0,31.0,30.0,,21670
27725,3ddec82374dfba52,180,160,8,64,2016-08-08 10:00:36,2016-08-08 11:00:05,3569.0,2912.0,118.0,30.0,,24101
27729,00fe53a8a9bc9790,278,116,5,27,2016-08-08 10:00:12,2016-08-08 10:59:42,3570.0,776.0,30.0,1.0,,3604
27730,04d11e59bcd00a31,114,114,24,93,2016-08-08 10:00:37,2016-08-08 10:59:40,3543.0,3543.0,92.0,31.0,,77678
27732,f1c6b69350ec83fc,250,175,18,79,2016-08-08 10:00:27,2016-08-08 10:59:57,3570.0,2722.0,30.0,30.0,,59784
27795,a076a1afe4eaeef3,131,125,68,83,2016-08-08 10:00:37,2016-08-08 10:59:55,3558.0,3167.0,117.0,60.0,,75043
27842,6870383a53ca27e2,118,115,3,70,2016-08-08 10:00:35,2016-08-08 11:00:05,3570.0,3480.0,60.0,30.0,,22173
27844,50d740effe4786b1,178,168,6,64,2016-08-08 10:00:37,2016-08-08 10:59:58,3561.0,3372.0,51.0,9.0,,33796
27926,6dabfbc4a7a53142,140,136,2,99,2016-08-08 10:00:38,2016-08-08 11:00:02,3564.0,3474.0,60.0,30.0,,54371
27946,3309612d973f11fb,254,235,4,66,2016-08-08 10:00:37,2016-08-08 10:59:47,3550.0,3024.0,32.0,30.0,,26442
27981,130a7b4804e0c72c,121,121,64,96,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3570.0,30.0,30.0,,87094
27986,1108dc510f243be7,118,114,27,99,2016-08-08 10:00:37,2016-08-08 10:59:37,3540.0,3450.0,60.0,30.0,,81773
28000,21b0b70a7e9f66a1,120,106,7,50,2016-08-08 10:00:38,2016-08-08 10:59:07,3509.0,3089.0,30.0,30.0,,25768
28006,5f7260f2a1f198a7,118,106,4,42,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3210.0,60.0,30.0,,23201
28022,219cd02110ab6150,141,103,10,88,2016-08-08 10:00:39,2016-08-08 10:59:46,3547.0,2420.0,60.0,30.0,,47479
28033,9436daa439b8801f,133,104,5,65,2016-08-08 10:00:36,2016-08-08 10:59:38,3542.0,3017.0,211.0,30.0,,27357
28062,52b95a33371ad561,241,165,5,77,2016-08-08 09:59:50,2016-08-08 10:59:50,3600.0,2460.0,15.0,15.0,,34705
28079,60e5d86a72c0f5ab,140,114,13,101,2016-08-08 10:00:35,2016-08-08 10:59:37,3542.0,2768.0,31.0,30.0,,62662
28105,5c28cb2862cdcbb0,116,104,5,99,2016-08-08 10:00:40,2016-08-08 10:58:46,3486.0,3150.0,60.0,30.0,,78086
28109,47b9f8bf71f92c60,115,108,6,96,2016-08-08 10:00:37,2016-08-08 10:59:37,3540.0,3330.0,120.0,30.0,,64987
28115,0f03ffc3d44a834b,113,104,5,66,2016-08-08 10:00:37,2016-08-08 10:59:54,3557.0,3317.0,204.0,30.0,,33990
28125,32c80738f91960cb,115,106,6,96,2016-08-08 10:00:37,2016-08-08 10:59:37,3540.0,3141.0,129.0,30.0,,72127
28175,ad4703dbc22f97a3,124,116,1,64,2016-08-08 10:00:35,2016-08-08 10:59:50,3555.0,3259.0,88.0,30.0,,30090
28190,3429f976a585b393,118,114,5,61,2016-08-08 10:00:37,2016-08-08 10:59:37,3540.0,3450.0,60.0,30.0,,30630
28192,c3c77dac694b3520,116,100,5,69,2016-08-08 10:00:40,2016-08-08 10:59:40,3540.0,3060.0,90.0,30.0,,30726
28217,a4458a11fcf3b8ea,115,115,53,75,2016-08-08 10:00:35,2016-08-08 10:59:50,3555.0,3555.0,90.0,30.0,,70596
28218,681b984f9516c9a7,117,117,25,74,2016-08-08 10:00:38,2016-08-08 10:59:59,3561.0,3561.0,102.0,31.0,,62400
28251,504bfff91183b850,120,114,1,56,2016-08-08 10:00:38,2016-08-08 11:00:08,3570.0,3390.0,30.0,30.0,,27607
28297,3e8f76028931ae88,121,102,2,61,2016-08-08 10:00:29,2016-08-08 10:59:59,3570.0,3000.0,30.0,30.0,,19758
28361,3e3b958dc37ec4bb,144,128,8,89,2016-08-08 10:00:38,2016-08-08 11:00:02,3564.0,3054.0,60.0,30.0,,49331
28373,92f468a84127018f,126,101,2,56,2016-08-08 10:00:35,2016-08-08 10:59:38,3543.0,3111.0,141.0,30.0,,28867
28420,ca77ba1969d367a0,120,108,2,53,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3210.0,30.0,30.0,,30181
28435,de3dc16889c05418,118,112,2,92,2016-08-08 10:00:38,2016-08-08 11:00:01,3563.0,3127.0,221.0,60.0,,50469
28441,c570b48aa08b89c9,149,140,14,72,2016-08-08 10:00:38,2016-08-08 10:55:16,3278.0,3032.0,32.0,31.0,,41123
28481,17f1e5dae64b5d47,119,116,12,97,2016-08-08 10:00:40,2016-08-08 10:59:40,3540.0,3450.0,60.0,30.0,,83863
28484,1665ee403ce99495,120,101,5,56,2016-08-08 10:00:38,2016-08-08 10:59:59,3561.0,2768.0,180.0,60.0,,20715
28486,e6ef25be10f0cf07,117,104,8,94,2016-08-08 10:00:42,2016-08-08 10:59:42,3540.0,3150.0,60.0,30.0,,52887
28597,1a477a43ee95e7e8,121,107,10,45,2016-08-08 10:00:38,2016-08-08 10:59:39,3541.0,2761.0,357.0,60.0,,15327
28600,aaa22ef8e257ec11,327,250,7,58,2016-08-08 10:00:38,2016-08-08 11:00:06,3568.0,3050.0,60.0,1.0,,26776
28648,4d60f618ba2149e3,135,102,7,52,2016-08-08 10:00:39,2016-08-08 10:59:50,3551.0,2080.0,120.0,20.0,,17008
28660,50091e0fac3e545e,117,109,1,97,2016-08-08 10:00:38,2016-08-08 11:00:08,3570.0,3360.0,90.0,30.0,,60304
28664,132dc08a402daba4,116,108,1,95,2016-08-08 10:00:27,2016-08-08 10:59:58,3571.0,2807.0,302.0,60.0,,33167
28669,afc99b068e018885,121,105,5,56,2016-08-08 10:00:37,2016-08-08 10:59:14,3517.0,3051.0,60.0,30.0,,26680
28700,55ef8c4817b4b7bb,173,101,4,66,2016-08-08 09:46:58,2016-08-08 10:59:40,4362.0,2350.0,33.0,30.0,,17083
28745,e908bbc0c0ab24fb,174,140,3,51,2016-08-08 10:00:38,2016-08-08 11:00:07,3569.0,2641.0,30.0,30.0,,24446
28809,4cdb74bd532d5b0e,211,183,4,56,2016-08-08 10:00:27,2016-08-08 11:00:05,3578.0,2610.0,290.0,30.0,,23318
28810,63e6c93de98bd966,162,124,3,39,2016-08-08 10:00:38,2016-08-08 10:59:59,3561.0,2635.0,140.0,2.0,,15424
28816,bea8c4782f8fff0f,155,145,2,96,2016-08-08 10:00:38,2016-08-08 11:00:08,3570.0,3272.0,32.0,30.0,,71125
28846,d0ef68a296c18228,260,200,3,78,2016-08-08 10:00:37,2016-08-08 10:57:43,3426.0,2514.0,301.0,10.0,,25021
28866,faf0e59c463376cc,371,358,3,51,2016-08-08 09:56:37,2016-08-08 11:00:05,3808.0,3117.0,60.0,3.0,,18966
28874,bbd7696309f27110,132,107,6,64,2016-08-08 10:00:38,2016-08-08 10:59:43,3545.0,2149.0,301.0,17.0,,23437
28931,a41384b9ba53bd98,160,127,5,66,2016-08-08 10:00:38,2016-08-08 11:00:09,3571.0,2950.0,60.0,30.0,,27572
29029,b6537d7e13336fd0,146,119,50,99,2016-08-08 10:00:28,2016-08-08 10:58:26,3478.0,2559.0,356.0,3.0,,77758
29083,2a5354778c8c19f1,122,103,28,96,2016-08-08 10:00:32,2016-08-08 11:00:02,3570.0,3000.0,30.0,30.0,,67085
29153,b6a13fa8d23677cc,142,131,3,52,2016-08-08 10:00:39,2016-08-08 10:59:39,3540.0,3299.0,119.0,60.0,,33657
29218,a0b52473d35c8773,145,132,7,98,2016-08-08 10:00:38,2016-08-08 10:59:55,3557.0,3338.0,434.0,7.0,,49789
29232,555a3bdd93ac52d7,154,138,8,56,2016-08-08 10:00:32,2016-08-08 10:58:08,3456.0,3007.0,31.0,30.0,,20457
29289,b8675a6a6743b61a,309,225,2,48,2016-08-08 10:00:03,2016-08-08 10:59:57,3594.0,2563.0,34.0,10.0,,18175
29298,df02bf28355834ed,130,128,9,48,2016-08-08 09:59:05,2016-08-08 11:00:00,3655.0,3618.0,186.0,30.0,,26561
29302,7420957d8cfd1640,115,109,3,77,2016-08-08 10:00:40,2016-08-08 11:00:06,3566.0,3307.0,120.0,30.0,,56034
29333,34261a4cbbd0c768,185,166,3,41,2016-08-08 10:00:39,2016-08-08 10:59:27,3528.0,2384.0,297.0,3.0,,17274
29390,68948356ab2dbf23,628,563,5,55,2016-08-08 09:54:14,2016-08-08 10:41:19,2825.0,2410.0,30.0,1.0,,24629
29395,2061e1732201329f,120,104,5,84,2016-08-08 10:00:38,2016-08-08 11:00:08,3570.0,3090.0,60.0,30.0,,40272
29468,677e78ef92d66ecb,121,121,68,99,2016-08-08 10:00:32,2016-08-08 11:00:02,3570.0,3570.0,30.0,30.0,,92314
29482,e45a06e7b86b5ec0,134,134,70,104,2016-08-08 10:00:41,2016-08-08 10:59:41,3540.0,3540.0,60.0,60.0,,93907
29565,c9803f578d9a8700,119,108,6,51,2016-08-08 10:00:25,2016-08-08 10:59:52,3567.0,3237.0,64.0,30.0,,30479
29640,b304807632a76b4d,165,121,7,71,2016-08-08 10:00:40,2016-08-08 10:59:00,3500.0,1815.0,60.0,15.0,,24122
29702,390902bb70541f3b,139,106,8,96,2016-08-08 10:00:39,2016-08-08 10:59:12,3513.0,2558.0,61.0,60.0,,48062
29787,33cfc191b042c3b4,132,124,2,81,2016-08-08 10:00:41,2016-08-08 10:59:51,3550.0,3232.0,91.0,30.0,,29059
29801,8975afa08f360db2,124,114,7,42,2016-08-08 10:00:42,2016-08-08 10:55:38,3296.0,2755.0,60.0,60.0,,16050
29823,52c5d62d1f6fa7f6,157,120,3,48,2016-08-08 10:00:28,2016-08-08 10:58:44,3496.0,1887.0,175.0,7.0,,17378
29863,35c04ce80f662348,178,159,8,63,2016-08-08 10:00:01,2016-08-08 10:59:56,3595.0,3029.0,31.0,30.0,,22733
29952,7669f1c1940007a0,164,150,8,56,2016-08-08 09:59:39,2016-08-08 10:59:53,3614.0,3243.0,31.0,30.0,,24486
29962,86b4d99064d04ae5,204,179,7,56,2016-08-08 10:00:42,2016-08-08 11:00:08,3566.0,2831.0,60.0,5.0,,18918
29998,4de514dacfea85e2,111,103,3,96,2016-08-08 10:00:40,2016-08-08 10:59:49,3549.0,3259.0,99.0,60.0,,58196
30096,b50dff824ee543df,151,143,5,64,2016-08-08 10:00:42,2016-08-08 11:00:05,3563.0,3328.0,267.0,4.0,,36009
30113,577239a9138a2ec6,129,111,2,56,2016-08-08 10:00:40,2016-08-08 10:59:49,3549.0,2338.0,125.0,26.0,,20554
30131,c56a7c4151668cbb,119,119,10,98,2016-08-08 09:59:43,2016-08-08 10:59:43,3600.0,3600.0,60.0,30.0,,73086
30170,86ed2aaf2c8a038e,120,110,1,60,2016-08-08 10:00:34,2016-08-08 11:00:04,3570.0,3270.0,30.0,30.0,,27685
30193,f6d427f5bcd76cd9,157,136,3,57,2016-08-08 10:00:42,2016-08-08 10:59:34,3532.0,2498.0,60.0,60.0,,20602
30265,90ecbf087c5191e6,120,107,10,97,2016-08-08 10:00:03,2016-08-08 10:59:25,3562.0,3112.0,175.0,30.0,,67060
30392,53a78a76ec50d3d0,109,106,15,96,2016-08-08 10:00:41,2016-08-08 10:59:59,3558.0,3412.0,120.0,60.0,,78392
30405,fd900f98bc95ca22,128,106,1,70,2016-08-08 10:00:34,2016-08-08 10:59:42,3548.0,2764.0,149.0,30.0,,26219
30465,75287b2191830c5a,121,118,28,85,2016-08-08 10:00:24,2016-08-08 11:00:03,3579.0,3423.0,409.0,30.0,,62117
30511,3223cc34832c5896,125,116,4,101,2016-08-08 10:00:42,2016-08-08 10:59:42,3540.0,3226.0,74.0,60.0,,76429
30573,43e61d9984007301,242,161,3,36,2016-08-08 09:59:43,2016-08-08 11:00:00,3617.0,2415.0,18.0,15.0,,13775
30575,b8d97744e5588c5d,159,143,2,65,2016-08-08 10:00:40,2016-08-08 10:58:58,3498.0,2450.0,420.0,10.0,,17780
30586,95e9266110a16bcf,119,110,1,78,2016-08-08 10:00:36,2016-08-08 10:59:44,3548.0,3278.0,60.0,30.0,,23190
30595,6b551050573b8147,272,186,2,55,2016-08-08 10:00:13,2016-08-08 10:59:32,3559.0,2394.0,120.0,10.0,,18481
30649,4aa7f41d2fa318f5,341,259,3,68,2016-08-08 10:00:12,2016-08-08 10:57:11,3419.0,2517.0,143.0,10.0,,23448
30655,97d8aad51a6bf7d6,173,159,6,59,2016-08-08 10:00:23,2016-08-08 10:59:58,3575.0,3150.0,120.0,3.0,,30695
30661,1fc46eeab204a462,124,103,5,63,2016-08-08 10:00:43,2016-08-08 10:59:39,3536.0,2350.0,600.0,30.0,,22131
30776,a9fccaf6631e4c36,139,106,3,40,2016-08-08 10:00:43,2016-08-08 10:58:09,3446.0,1531.0,301.0,30.0,,7704
30832,e9c6b91ebec3b58c,156,133,7,68,2016-08-08 10:00:07,2016-08-08 11:00:03,3596.0,2937.0,31.0,30.0,,23828
30848,e23ff5f2fff91e09,281,264,2,56,2016-08-08 10:00:41,2016-08-08 11:00:03,3562.0,3439.0,233.0,10.0,,22664
30867,6a6348fa1a423f62,167,159,72,99,2016-08-08 10:00:44,2016-08-08 10:59:44,3540.0,3405.0,60.0,60.0,,91899
30871,88f4e73374c9c4b8,144,134,8,39,2016-08-08 10:00:43,2016-08-08 10:59:39,3536.0,2939.0,60.0,60.0,,16549
30962,d77f1100daf40208,121,109,2,57,2016-08-08 10:00:37,2016-08-08 11:00:07,3570.0,3210.0,30.0,30.0,,37587
31083,c5c2c37b14acc64d,114,104,8,47,2016-08-08 10:00:43,2016-08-08 10:59:17,3514.0,2799.0,176.0,60.0,,25333
31111,92c1866db188e7f9,148,136,2,96,2016-08-08 10:00:44,2016-08-08 10:57:22,3398.0,2695.0,124.0,26.0,,54552
31344,e98ed4d96e576116,119,109,11,89,2016-08-08 10:00:25,2016-08-08 11:00:03,3578.0,3270.0,60.0,30.0,,60604
31346,4a984a52d0b517de,131,123,5,92,2016-08-08 10:00:37,2016-08-08 11:00:02,3565.0,3325.0,30.0,30.0,,51915
31368,7eede08d8235b34b,163,139,3,43,2016-08-08 10:00:43,2016-08-08 10:57:44,3421.0,2280.0,510.0,30.0,,13803
31486,226cdbd276716087,331,152,3,61,2016-08-08 10:00:03,2016-08-08 10:59:40,3577.0,1647.0,110.0,10.0,,15356
31516,53f349b87322ea7d,306,242,2,48,2016-08-08 10:00:44,2016-08-08 11:00:05,3561.0,2833.0,50.0,10.0,,22526
31526,cabacf7f813a140d,164,151,1,79,2016-08-08 09:59:18,2016-08-08 10:59:28,3610.0,3226.0,60.0,30.0,,39142
31543,18c83a792d66f1e6,144,124,2,44,2016-08-08 10:00:30,2016-08-08 11:00:06,3576.0,3075.0,50.0,25.0,,17056
31553,f2d7e223e34f6bea,102,101,73,102,2016-08-08 09:34:42,2016-08-08 10:59:45,5103.0,5063.0,2172.0,30.0,,93238
31675,78d6238b864dc0e3,130,126,2,80,2016-08-08 09:59:21,2016-08-08 10:59:33,3612.0,3542.0,60.0,30.0,,25097
31793,870694cd780aaa27,125,109,4,56,2016-08-08 10:00:43,2016-08-08 10:59:54,3551.0,3326.0,220.0,30.0,,26182
31904,89a50a64e1ea808a,290,238,2,61,2016-08-08 10:00:15,2016-08-08 11:00:03,3588.0,2978.0,50.0,10.0,,29394
31910,6dd44bbafd25c7d0,102,101,43,100,2016-08-08 09:34:44,2016-08-08 10:59:56,5112.0,5101.0,2152.0,30.0,,112818
31912,b7a6d5285717c855,100,100,5,91,2016-08-08 09:34:43,2016-08-08 10:59:45,5102.0,5102.0,2179.0,30.0,,89296
31940,7bd11186c4c1dfc6,150,119,3,73,2016-08-08 10:00:21,2016-08-08 10:59:21,3540.0,1904.0,61.0,60.0,,20746
31957,a3d7c904acee8648,316,247,8,63,2016-08-08 10:00:19,2016-08-08 11:00:00,3581.0,2872.0,250.0,10.0,,33661
31966,6c1055e095684590,136,134,40,98,2016-08-08 10:00:46,2016-08-08 11:00:05,3559.0,3456.0,120.0,60.0,,85071
31983,93896d31d124a19b,263,260,7,60,2016-08-08 10:00:45,2016-08-08 10:59:57,3552.0,3372.0,60.0,4.0,,39769
32045,f3723490cce4c7b0,159,159,71,101,2016-08-08 10:00:43,2016-08-08 10:59:53,3550.0,3550.0,99.0,60.0,,89781
32098,4e4bf1e9db29ec23,119,108,6,65,2016-08-08 10:00:46,2016-08-08 10:59:55,3549.0,3219.0,68.0,30.0,,40397
32177,6471d1be8511931b,315,288,10,94,2016-08-08 10:00:44,2016-08-08 11:00:03,3559.0,3278.0,191.0,10.0,,66614
32178,7e5f8d668bb23fe5,203,180,11,98,2016-08-08 10:00:44,2016-08-08 10:59:22,3518.0,3083.0,120.0,2.0,,69645
32180,09517aa8d2ef6455,118,116,14,97,2016-08-08 10:00:23,2016-08-08 10:59:52,3569.0,3508.0,60.0,30.0,,76980
32254,f1696b5518d7df6b,163,154,5,68,2016-08-08 09:51:28,2016-08-08 10:59:59,4111.0,3841.0,401.0,30.0,,48512
32397,d1ee2e06553640f5,265,208,2,53,2016-08-08 10:00:43,2016-08-08 10:59:43,3540.0,2669.0,121.0,10.0,,18096
32426,55588ba3ba25528a,120,119,24,93,2016-08-08 09:59:59,2016-08-08 10:59:59,3600.0,3570.0,64.0,30.0,,74198
32439,b1d4b058309aaae7,275,205,2,53,2016-08-08 10:00:47,2016-08-08 11:00:03,3556.0,2417.0,198.0,10.0,,17948
32513,7e684440ea469e7d,134,109,5,41,2016-08-08 10:00:44,2016-08-08 10:59:55,3551.0,2138.0,60.0,60.0,,13801
32562,21d723ec3e59776d,119,118,40,97,2016-08-08 10:00:33,2016-08-08 10:59:33,3540.0,3510.0,30.0,30.0,,79393
32668,ef4f4409510f38a6,115,110,32,74,2016-08-08 10:00:48,2016-08-08 11:00:08,3560.0,3380.0,180.0,60.0,,61592
32684,81edc6085d42329b,123,107,1,97,2016-08-08 10:00:47,2016-08-08 10:58:42,3475.0,3013.0,30.0,30.0,,55781
32689,4d1bd17a3ac7efd7,288,246,2,61,2016-08-08 09:59:34,2016-08-08 10:59:56,3622.0,3140.0,40.0,10.0,,24998
32693,f354079449d673ec,159,131,3,38,2016-08-08 10:00:43,2016-08-08 10:59:42,3539.0,2401.0,278.0,3.0,,13975
32814,fb145c1255132835,139,117,6,50,2016-08-08 10:00:23,2016-08-08 10:59:51,3568.0,3047.0,173.0,30.0,,25594
33014,5893bb240aed8061,190,168,6,95,2016-08-08 10:00:48,2016-08-08 10:57:31,3403.0,1899.0,301.0,10.0,,35145
33052,c0ce5b3873df0436,235,234,67,94,2016-08-08 09:57:16,2016-08-08 10:59:46,3750.0,3722.0,30.0,30.0,,84956
33189,b05b4f9daed75a9e,279,259,5,35,2016-08-08 10:00:48,2016-08-08 10:59:48,3540.0,2409.0,60.0,4.0,,11882
33191,85c28190ddbc38a3,272,185,2,48,2016-08-08 10:00:02,2016-08-08 10:59:58,3596.0,2392.0,129.0,10.0,,14620
33193,2500fc0ba4d3d519,113,100,3,95,2016-08-08 09:59:17,2016-08-08 10:59:47,3630.0,3030.0,120.0,30.0,,63286
33194,adef51b33840a914,294,234,2,53,2016-08-08 09:59:37,2016-08-08 10:59:39,3602.0,2924.0,43.0,11.0,,24741
33264,6fc9bb3d2c7faa39,280,213,2,62,2016-08-08 10:00:45,2016-08-08 10:59:51,3546.0,2560.0,143.0,10.0,,24246
33394,35f145bfd1288ee2,118,113,1,52,2016-08-08 10:00:49,2016-08-08 10:58:49,3480.0,3240.0,60.0,60.0,,23528
33470,4cab6c83f6dee3f1,353,196,3,52,2016-08-08 10:00:12,2016-08-08 11:00:01,3589.0,2020.0,21.0,10.0,,17842
33536,48ce8a04081bca43,146,137,10,93,2016-08-08 09:59:42,2016-08-08 10:59:55,3613.0,3129.0,63.0,60.0,,62574
33607,b6aa77af10a96b1d,184,146,18,95,2016-08-08 09:54:38,2016-08-08 10:59:55,3917.0,3306.0,100.0,31.0,,126169
33674,8ffd6099922c4c3b,309,252,2,54,2016-08-08 09:59:58,2016-08-08 10:59:58,3600.0,2928.0,40.0,10.0,,22983
33709,4c0055e63c2afab6,134,106,6,56,2016-08-08 10:00:51,2016-08-08 10:59:32,3521.0,2057.0,93.0,60.0,,16804
33710,a9c71ec0928fb0f5,133,116,7,37,2016-08-08 10:00:50,2016-08-08 10:59:56,3546.0,2586.0,61.0,60.0,,14627
33851,d78cbed95e014a92,124,122,11,77,2016-08-08 09:59:42,2016-08-08 11:00:12,3630.0,3570.0,210.0,30.0,,43276
33874,fd785664c21bc83a,105,100,6,95,2016-08-08 10:00:51,2016-08-08 10:55:30,3279.0,3001.0,195.0,60.0,,36925
